text,label
No message..no responce..what happend?,1
Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,1
I think just yourself …Thanks and see you tomo,1
No..few hours before.went to hair cut .,1
C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.,1
In e msg jus now. U said thanks for gift.,1
Thanks for loving me so. You rock,1
Yup ü not comin :-(,1
S...i will take mokka players only:),1
Where are you ? You said you would be here when I woke ... :-(,1
Hey morning what you come to ask:-) pa...,1
Wish u many many returns of the day.. Happy birthday vikky..,1
Ard 6 like dat lor.,1
I called and said all to him:)then he have to choose this future.,1
"I can. But it will tell quite long, cos i haven't finish my film yet...",1
Meeting u is my work. . . Tel me when shall i do my work tomorrow,1
Eat at old airport road... But now 630 oredi... Got a lot of pple...,1
Ugh my leg hurts. Musta overdid it on mon.,1
Fuck cedar key and fuck her (come over anyway tho),1
U GOIN OUT 2NITE?,1
Realy sorry-i don't recognise this number and am now confused :) who r u please?! ,1
K tell me anything about you.,1
Should I head straight there or what,1
"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",1
"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",1
Thanx a lot 4 ur help!,1
"Sorry, I'll call later in meeting",1
Well i will watch shrek in 3D!!B),1
I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,1
"I av a new number,  . Wil u only use this one,ta.",1
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",1
They will pick up and drop in car.so no problem..,1
Going to take your babe out ?,1
Guessin you ain't gonna be here before 9?,1
"I am in tirupur da, once you started from office call me.",1
I anything lor.,1
Ok lor thanx... Ü in school?,1
Ugh hopefully the asus ppl dont randomly do a reformat.,1
My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),1
"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",1
You sure your neighbors didnt pick it up,1
Do u hav any frnd by name ashwini in ur college?,1
If you have belive me. Come to my home.,1
Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,1
Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,1
Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,1
"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*",1
U studying in sch or going home? Anyway i'll b going 2 sch later.,1
Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,1
I've reached home n i bathe liao... U can call me now...,1
I am joining today formally.Pls keep praying.will talk later.,1
No problem. How are you doing?,1
"Sorry sir, i will call you tomorrow.  senthil.hsbc",1
Watching tv now. I got new job :),1
Why don't you wait 'til at least wednesday to see if you get your .,1
"Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",1
No da. . Vijay going to talk in jaya tv,1
"I'd say that's a good sign but, well, you know my track record at reading women",1
Ok.ok ok..then..whats ur todays plan,1
"A few people are at the game, I'm at the mall with iouri and kaila",1
You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ,1
Honey boo I'm missing u.,1
I want to go to perumbavoor,1
Dhoni have luck to win some big title.so we will win:),1
Shall i ask one thing if you dont mistake me.,1
Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you,1
"Didn't try, g and I decided not to head out",1
"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",1
Why tired what special there you had,1
Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?,1
Do have a nice day today. I love you so dearly.,1
Take us out shopping and Mark will distract Isaiah.=D,1
I'm done oredi...,1
"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",1
"Sorry man, my stash ran dry last night and I can't pick up more until sunday",1
Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,1
Oh k.k..where did you take test?,1
I re-met alex nichols from middle school and it turns out he's dealing!,1
Ok. No wahala. Just remember that a friend in need ...,1
Ugh. Gotta drive back to sd from la. My butt is sore.,1
K go and sleep well. Take rest:-).,1
No break time one... How... I come out n get my stuff fr ü?,1
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",1
"And how you will do that, princess? :)",1
Also hi wesley how've you been,1
HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,1
Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,1
Yup i thk so until e shop closes lor.,1
Is ur paper in e morn or aft tmr?,1
"Haha better late than ever, any way I could swing by?",1
LOL ... Have you made plans for new years?,1
"Ya ok, then had dinner?",1
He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,1
I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,1
Ambrith..madurai..met u in arun dha marrge..remembr?,1
Well I might not come then...,1
"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",1
Don't necessarily expect it to be done before you get back though because I'm just now headin out,1
Going for dinner.msg you after.,1
Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,1
Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,1
Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,1
Huh i cant thk of more oredi how many pages do we have?,1
I havent add ü yet right.. ,1
Its normally hot mail. Com you see!,1
Every day i use to sleep after  &lt;#&gt;  so only.,1
Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,1
K. Did you call me just now ah? ,1
But i'm surprised she still can guess right lor...,1
Havent shopping now lor i juz arrive only,1
Can ü call me at 10:10 to make sure dat i've woken up...,1
"Yeah there's quite a bit left, I'll swing by tomorrow when I get up",1
I dunno lei... Like dun haf...,1
Yup i'm free...,1
Yes baby! We can study all the positions of the kama sutra ;),1
I called but no one pick up e phone. I ask both of them already they said ok.,1
Come to medical college at 7pm ......forward it da,1
Having lunch:)you are not in online?why?,1
"""NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT""",1
"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",1
When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,1
"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like",1
"Alright we're hooked up, where you guys at",1
"Yo, any way we could pick something up tonight?",1
Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u ,1
Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,1
Yes... I trust u to buy new stuff ASAP so I can try it out,1
I.ll give her once i have it. Plus she said grinule greet you whenever we speak,1
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,1
"Yeah sure, give me a couple minutes to track down my wallet",1
Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,1
Okie.. Thanx..,1
Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,1
What pa tell me.. I went to bath:-),1
Merry christmas to u too annie!,1
watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,1
Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),1
it's really getting me down just hanging around.,1
Pls speak with me. I wont ask anything other then you friendship.,1
OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?,1
Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.,1
Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,1
"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",1
"Not yet chikku..going to room nw, i'm in bus..",1
Just nw i came to hme da..,1
Gettin rdy to ship comp,1
"Dad wanted to talk about the apartment so I got a late start, omw now",1
We can go 4 e normal pilates after our intro...  ,1
But i dint slept in afternoon.,1
You'd like that wouldn't you? Jerk!,1
Im good! I have been thinking about you...,1
Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,1
Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. ,1
Dunno lei... I thk mum lazy to go out... I neva ask her yet...,1
"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...",1
K...k:)why cant you come here and search job:),1
"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",1
I pocked you up there before,1
Any way where are you and what doing.,1
"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",1
No. On the way home. So if not for the long dry spell the season would have been over,1
Anything lor but toa payoh got place 2 walk meh...,1
Ok... I din get ur msg...,1
"Yeah hopefully, if tyler can't do it I could maybe ask around a bit",1
"I hav almost reached. Call, i m unable to connect u.",1
how are you? I miss you!,1
hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,1
"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",1
Good evening! this is roger. How are you?,1
I am in your office na.,1
"""alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x.""",1
As if i wasn't having enough trouble sleeping.,1
O. Guess they both got screwd,1
"I'm not coming over, do whatever you want",1
"Yes but i dont care! I need you bad, princess!",1
U meet other fren dun wan meet me ah... Muz b a guy rite...,1
"Sorry, I'll call later",1
Sorry da..today i wont come to play..i have driving clas..,1
"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...",1
"Hiya, had a good day? Have you spoken to since the weekend?",1
Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,1
Oops i thk i dun haf enuff... I go check then tell ü..,1
i can call in  &lt;#&gt;  min if thats ok,1
That's y i said it's bad dat all e gals know u... Wat u doing now?,1
Hey! There's veggie pizza... :/,1
"Yo, the game almost over? Want to go to walmart soon",1
"Nope. Since ayo travelled, he has forgotten his guy",1
K..u also dont msg or reply to his msg..,1
Serious? What like proper tongued her,1
"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",1
i am going to bed now prin,1
"I didnt get ur full msg..sometext is missing, send it again",1
Gud ni8 dear..slp well..take care..swt dreams..Muah..,1
U WILL SWITCH YOUR FONE ON DAMMIT!!,1
Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ,1
Ok i juz receive..,1
Exactly. Anyways how far. Is jide her to study or just visiting,1
I'm still pretty weak today .. Bad day ?,1
S s..first time..dhoni rocks...,1
Poor girl can't go one day lmao,1
"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. ",1
"Yo, you around? Just got my car back",1
Shopping lor. Them raining mah hard 2 leave orchard.,1
Hi :)finally i completed the course:),1
K:)all the best:)congrats...,1
Ü wait 4 me in sch i finish ard 5..,1
I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,1
Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.,1
"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",1
Nope... Juz off from work...,1
"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng...",1
Loosu go to hospital. De dont let it careless.,1
No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),1
"Uh, heads up we don't have THAT much left",1
Ok then i will come to ur home after half an hour,1
But really quite funny lor wat... Then u shd haf run shorter distance wat...,1
There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,1
Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,1
Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ,1
Dad says hurry the hell up,1
Omg it could snow here tonite!,1
Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,1
Takin a shower now but yeah I'll leave when I'm done,1
"K, if u bored up just come to my home..",1
