text,label
These won't do. Have to move on to morphine,1
"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",1
Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive,1
"""Pete can you please ring meive hardly gotany credit""",1
what is your account number?,1
Wat's da model num of ur phone?,1
Wishing you a wonderful week.,1
Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,1
I hope you know I'm still mad at you.,1
"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",1
"""CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X""",1
I liked your new house,1
Oh wow thats gay. Will firmware update help,1
Which is weird because I know I had it at one point,1
ELLO BABE U OK?,1
Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,1
How many times i told in the stage all use to laugh. You not listen aha.,1
"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",1
Give one miss from that number please,1
I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,1
Howz that persons story,1
"Jay told me already, will do",1
Cool. Do you like swimming? I have a pool and jacuzzi at my house.,1
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",1
What year. And how many miles.,1
"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",1
Just glad to be talking to you.,1
Carry on not disturbing both of you,1
"It‘s £6 to get in, is that ok?",1
V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),1
And by when you're done I mean now,1
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",1
Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,1
No b4 Thursday,1
Ok.,1
You always make things bigger than they are,1
"""OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX""",1
