text,label
"I wonder if there is any sense of sense in this movie. Its a big joke. Good.. Its entertaining .. You get to see the most stupid plot played very seriously in the form of a film .. I wonder which audience group this movie is basically targeted to.<br /><br />Priety (a pros) plays a surrogate mom for a happy couple Salman/Rani who want a child but can't. I wonder how it would be if this drama was a real-life take-off from a real couple's life.<br /><br />Rani appears happy with another pretty lady in her house who has been brought in to make a child for her & Salman. She cares for Priety and tries pushing her husband Salman to Preity so they may have some romance. When will the audience get fed up of Salman's nakhras.<br /><br />Though a good past-time, this movie is unbearable. Absurd.",0
"This movie portrays Ruth as a womanizing, hard drinking, gambling, overeating sports figure with a little baseball thrown in. Babe Ruths early life was quite interesting and this was for all intents and purposes was omitted in this film. Also, Lou Gehrig was barely covered and this was a well know relationship, good bad or indifferent, it should have been covered better than it was. His life was more than all bad. He was an American hero, an icon that a lot of baseball greats patterned their lives after. I feel that I am being fair to the memory of a great baseball player that this film completely ignored. Shame on the makers of this film for capitalizing on his faults and not his greatness.",0
"Daraar got off to a pretty good start. The first scene really left me at the edge of my seat wondering what would happen next. Other than that, the first half of the movie is a total BORE. All the first half of the movie is about is Rishi Kapoor falling head over heels in love with Juhi Chawla. By the way, don't you think he's a little old for her???<br /><br />Things finally start to spice up towards the middle of the film when Juhi tells us about her previous husband; and wow what a lunatic is he! He was an over-protective, neat-freak with a really HOT TEMPER! He used to beat up poor Juhi for no good reason! One of the reasons I really don't like this movie is because I can't stand to see Juhi (my favorite actress) get so abused. This film in general has WAY too much abuse and bloodshed; I find it so sickening!!!<br /><br />Anyway, all I'm trying to say is if you're thinking about renting Daraar, you should put it right back on the shelf where you found it and pick something else!",0
"There seems to be little in the way of middle ground where Watch On the Rhine is concerned. One either likes it very much, applauding its sincerity, its liberal point of view and fine acting, or else loathes its obvious propaganda, mediocre dialogue, cardboard characters and overall tendentiousness. I fall very much in the latter category, and found the film and play,--concerning the activities of European refugees in Washington during wartime--a crushing bore, worthwhile mostly for the acting, and even then only intermittently. That author Lillian Hellman was on the side of the angels is irrelevant. Her plays were written for people who shared her point of view, and she seldom explored ideas that weren't already held by the author and audience except to point out how dreadful the ""other side"" is. Even when I find myself in one hundred percent agreement with what she has to say,--as in Rhine--I still can't stand the way she says it. Her characters are unreal, and while her ear for dialogue shows a certain facility for the way people talk she possesses no real brilliance or originality. She really had nothing new to say. I thoroughly agree with the late Mary McCarthy's long overdue dismantling of Hellman reputation some years ago. For those who think the theatre is dead or in extremis and yearn for the good old days, I urge a peek at Watch On the Rhine, as bad in its way as Angels In America, which only goes to show that the theatre had one foot in the grave sixty years ago.",0
"One thing that astonished me about this film (and not in a good way) was that Nathan Stoltzfus, who seems to pride himself on being the major historian on the topic of the Rosenstrasse, was one of the historians working on this film, considering how much of the actual events were altered or disregarded. <br /><br />Another reviewer said that von Trotta said she never meant for Lena to bed Goebbels, but in that case, why did she give every impression that that was what had happened? Why not show other possible reasons for the mens' release, such as the disaster that was Stalingrad, or the Nazis' fear that the international press, based in Berlin, would find out about the protest.<br /><br />Also, why did the whole storyline play second fiddle to a weak family bonding storyline that has been done over and over again? Surely something as awesome as this could carry its own history! In places, it was as if the film had two story lines that really seemed to have little in common.<br /><br />Overall, this film failed in its aim, which was to draw attention to a little-known act of resistance, which is a shame, because done better, it could have had a major impact.",0
"After what I thought was a masterful performance of two roles in Man From Snowy River, WHY was Kirk Douglas replaced by Brian Dennehy in the sequel? It just wasn't the same without Spur and Harrison, as portrayed by Douglas. Maybe he recognized how poor the plot was--Jim returns after extended absence, to find Jessica being pursued by another man. He could not expect any girl to wait that long with no contact from him, and not find competition. For a Disney movie, this contains foul language, plus the highly unnecessary part when Jim & Jessica shacked up without being married--very LAME. Quite an insult to viewer intelligence, according to members of my family. I'll stick with the first one, and try to forget I ever saw the sequel!",0
"The same difficulty I have with the musical version of ""Les Miserables"" applies equally to ""Oliver."" Instead of the composers' writing in the stylistic period of the play settings, they merely wrote Broadway-type melodies, which were historically unidiomatic and stylistically skewed.<br /><br />Too, the blatant brutality and unsavory activities of the dramaturgy do not mix well with some of the sunny ditties which permeate the score. It's a uncomfortable mixture that leaves a decidedly sour undertaste.<br /><br />The casting of the boy Oliver doesn't help matters: tentative of timbre and vexingly precious, there's something less than solid here. Fagin performs his traditional routine adequately, though the tunes he's obliged to sing have little basis in period manner.<br /><br />""As Long As He Needs Me"" is given a strident rendition, throaty and strained. The two big production numbers, ""Who Will Buy"" and ""Consider Yourself"" seem over-produced, with everything but the kitchen sink thrown in. It's one thing to go all out, yet another to cross over the line into excess. <br /><br />The gloom, despair and depravity of much of the novel does not seem to lend itself to such ditties and choreography. While the novel is considered a classic, I must confess I have trouble with Mr. Dickens' consciousness, in that his works tend to emit a negative vibration. This may be due to the extension of his joyless personal life, which was full of disappointment and regret. <br /><br />Not all the combined talent of this production, either on- or behind camera, can overcome the unconstructive nature of the basic material. All this results in an uncomfortably downer experience for me.<br /><br />",0
"After eagerly waiting to the end, I have to say I wish I wouldn't have joined the whole series at the first place. The final episode was everything against the previous seven years. It has ruined everything. The journey was 23 years, but captain Janeway has the power to reduce it... let say, seven years only. Why seven? Why not just one? Or nothing? Why not avoid the whole adventure? Crewmemebers were dying all along the journey. Why she wants to save Seven of Nine only? The others don't count or what? The most ridiculous part when the crew states that getting home is not really the most important thing to them. As the say, ""journey is more important than the destination"". Unbelievable. And at the finale scene the are surrounded by other Federation ships and the Earth is in sight. Nothing about landing, returning to the normal life.<br /><br />Worst ending ever.",0
"Bela Lugosi is not typecast in this fantastic twelve-part adventure serial, playing the lead as Frank Chandler/Chandu the Magician, enjoying his role as a representative of the forces of White Magic pushed against those of Black, while displaying vigourous fighting skill, successfully wooing a young Egyptian princess, and cutting a lean and dashing figure in yachting gear, complete with nautical cap. The somewhat lumpy plot engages Chandler/Chandu in an ongoing series of escapades pointed at achieving the rescue of his fiancee, Princess Nadji(Maria Alba) and others from the clutches of the idol-worshipping sect of Ubasti, which covets Nadji's blood in order to revivify an ancient mummified princess entombed upon the mysterious island of Lemuria. Director Ray Taylor, an old hand at such entertainments keeps events moving briskly, but repeated scenes and footage, a good deal of which is to be found in the previous year's Skull Island setting from KING KONG, and the port locale from SON OF KONG, reduces original action to less than 60 minutes from the serial's running length of over two and one-half hours and, if viewed at one sitting, becomes lacking in effect to most viewers, unless insomniac.",0
"Wow...<br /><br />I picked this up at the local Wal-Mart after reading online that it had been released early. I've been following this online for some time, and just had to buy the film.<br /><br />Wow...<br /><br />I guess the thing that really struck me was the editing, or lack thereof. Time and again, characters (usually The Narrator and whoever he is with) are shown walking...and walking...and walking. I am not an editor, but I do know that you can cut between someone leaving point A to show them arriving at point B. There is no need to show almost the entire journey! Wow...<br /><br />I actually ended up feeling somewhat sorry for the actors involved in this. They seem to have been given no direction as to what to do during scenes other than to look scared or look happy, depending on what action was to be added at a later date.<br /><br />Wow...<br /><br />Why it was decided to do almost all the effects using CG is beyond me. Even ILM still employs miniatures sometimes. One of the most distracting uses of green screen in this film is the constant rushing about of (according to the end credits) the same group of people representing the citizenry of different towns and cities, including London. At times these folk are coming and going with no regard as to the angle of the shot or the distance they are from the camera. In one shot in London, there appear to be at least two men over six feet tall walking just behind the narrator's brother (played by star Anthony Piana without his distracting mustache). Not since GETTYSBURG have I seen such a fake piece of facial hair.<br /><br />Wow...<br /><br />Why Timothy Hines talked up this film the way he did is beyond me. It is a turkey, plain and simple. On the plus side (at least for me) it has provided some of the most genuine laugh-out-loud bits of hilarity I have seen in quite a while.",0
"This was a movie i could not wait to see! So i finally got it and I was pretty disappointed. For starters,the movie has so little said about New York,just a bunch of confusing shots of buildings,streets,bridges and cafes.It really doesn't stay focused on the New York magic.Another thing that changed my mind was the french movie set inside this movie.I know that it is a remake,but it is not a french style remake! Anyway,here you will notice elements that remind you of french movies,such as long and messy scenes,no or little talking and of course everyone is smoking french style ! The story follows many lives ( too many for my taste) and they somehow seem connected in the end. I feel like there was no dedication to the characters as much as there was on the stories. The movie was too short to cover every single destiny everyone's happy ending.So we can see about 30 people for about 5 minutes each.And there you have your 120 minutes ! if you like active scenes dialogues and stuff this is not the movie for you ! i give it 4 just because i love New York and i loved the cast !",0
"Up until the last 20 minutes, I was thinking that this is possibly Jackie Chan's worst movie (excluding his pre-1978 work, which I am not familiar with). The final fight sequence changed all that: it is long and good and intense - indeed, one of the highlights of Chan's career. But to get to it, you have to sit through a lot of ""comedy"" that might amuse five-year-olds (oh, look! someone threw a tomato at that guy's face) and endless ""football"" scenes. Not to mention the dubbing (which includes the line ""How can I turn it off? It's not a tap"" - watch to find out what it refers to). ""Dragon Lord"" is worth renting for the final fight alone, but the rest of the movie is only for Jackie collectors, and even then only for those who've already seen at least 15 of his other movies. (**)",0
"Back in the 1970s, WPIX ran ""The Adventures of Superman"" every weekday afternoon for quite a few years. Every once in a while, we'd get a treat when they would preempt neighboring shows to air ""Superman and the Mole Men."" I always looked forward to those days. Watching it recently, I was surprised at just how bad it really was.<br /><br />It wasn't bad because of the special effects, or lack thereof. True, George Reeves' Superman costume was pretty bad, the edges of the foam padding used to make him look more imposing being plainly visible. And true, the Mole Men's costumes were even worse. What was supposed to be a furry covering wouldn't have fooled a ten year-old, since the zippers, sleeve hems and badly pilling fabric badly tailored into baggy costumes were all painfully obvious. But these were forgivable shortcomings.<br /><br />No, what made it bad were the contrived plot devices. Time and again, Superman failed to do anything to keep the situation from deteriorating. A lynch mob is searching for the creatures? Rather than round up the hysterical crowd or search for the creatures himself, he stands around explaining the dangers of the situation to Lois and the PR man. The creatures are cornered? Again, he stands around watching and talking but doesn't save them until they're shot. Luke Benson, the town's rabble-rouser, shoots at him? Attempted murder to any reasonable person, but Superman releases the man over and over to cause more problems. Superman had quite a few opportunities to nip the problem in the bud, but never once took advantage of them.<br /><br />That said, both George Reeves and Phyllis Coates played their characters well, seemingly instantly comfortable in the roles. If only they had been given a better script to work with.",0
"Despite its stereotypes, virtually 'no-name' cast and an obviously low budget I thought this film was alright; much better than I expected it to be. I was skeptical at first - the idea of a computer virus that can also infect people seemed a little ludicrous to me. But in the end, I thought the film handled the concept well (even if some scenes were a little clichéd).<br /><br />The cast was quite good, and the two leads seemed to take their roles very seriously. I couldn't help thinking, though, that Janine Turner is a bit of a Geena Davis look-a-like. Maybe it's just her face or the make-up, hair and clothes she had in this movie but it just kept nagging at the back of my mind the whole time.<br /><br />While it's not a 'must see' or a great film by any standard, 'Fatal Error' is an entertaining flick that will keep you watching until the end.",0
"Anyone who has a remote interest in science fiction should start at the basics. Everyone says STAR WARS and STAR TREK are the best science fiction films to begin at, which is fine but the truth is THE TERMINATOR and this movie, SOYLENT GREEN, are far better choices than those series. SOYLENT is probably science fiction 's best kept secret. It remains one of the biggest, yet most forgotten films but the impact of its setting is becoming more a reality with each passing day. Charlton Heston overdramatizes his role, yet it works. Edward G. Robinson, in his final role, makes the most out of it in SOYLENT GREEN more than anyone else and his final scenes are touching.<br /><br />It is Manhattan in 2022, the world is overcrowded and food is an unbelievable fortune (a small jar of strawberry jam costs $150). A big executive for the Soylent company is murdered and police detective Thorn is on the case.<br /><br />The secret of soylent green is not a mystery if you do research on the movie. SOYLENT is enjoyable to watch, but the whole screenplay is a joke. It is just as cheap as the entire production. The screenplay and the over dramatics of the actors made the movie, yet were completely hilarious. Everyone seems to be a moron and no one knows the rules, specifically cop Thorn who likes to just waltz into people 's apartments, peruse around shamelessly and steal anything he wants. The character 's interactions keeps your attention on the movie, but still you realize that SOYLENT GREEN sucks. An enjoyable piece if you have the time, but do not expect anything more.",0
"normally i'm not the sort to be scared by horror movies, but this movie is the exception. some how this movie got into my mind!!! it is a very simple movie but at the same time extremelly effective, it has great atmosphere and this leads to some shocking moments, the girls father coming down the hill is a real standout. Another seen was the family photo i wasn't expecting that and i jumped out my seat!!! i would recommend everyone to see this movie, with the lights out it will stay with you for a long time!!!!!",0
"Predictable plot. Simple dialogue. Shockingly unemotional performances. But Robert Downey, Jr. is so cute, I gave this ""poor man's afternoon special"" a 3 instead of the 1 or 2 it so richly deserved.",0
"*** May contain spoilers. *** <br /><br />If LIVING ON TOKYO TIME were some bold experiment where real-life wanna-be actors were given film parts on the condition that they would be required to take a combination of powerful prescription anti-anxiety, anti-depression, and anti-psychotic medications (this is the classic psych ward combo that renders patients into drooling zombies) all during filming, then this movie would hold far more interest. Or, if the film production was another type of experiment where all of the actors were sleep deprived before and during filming, then TOKYO TIME could be more easily explained.<br /><br />As it is, this film is filled with lifeless, low-energy actors. In the scene where the new husband was sitting on the stairs talking with his sister, it appeared that he was having trouble keeping his eyes open. In almost every scene he speaks his lines sitting down with every part of his body motionless. From beginning to end, his facial expression is best described as ""near sleep.""<br /><br />Fret not about the actors speaking over each other's lines because these actors can barely finish droning out any lines of dialog. Everyone speaks with a depressing, monotone voice. No laughing. No yelling. No vigor. No one has energy enough to crack a smile. The result: complete and total boredom.<br /><br />And it does not help matters that the direction is simple and amateurish.<br /><br />Avoid this lifeless film at all costs. Better to watch GREENCARD which has a similar plot and has charm and energy. Or, for an unconventional Japanese romance story, check out THE LONG VACATION which has an ample amount of everything LIVING ON TOKYO TIME does not.",0
"I suppose that today this film has relevance because it was an early Sofia Loren film. She was 19 years old when the film was made in 1953.<br /><br />I viewed this film because I wanted to see some of Sofia Loren's early work. I was surprised when she came on camera having had her skin bronzed over in brown makeup to resemble an Ethiopian princess. Surely, today, this would have been viewed as a slur and to be avoided in movie making. It actually became annoying watching Ms. Loren in skin color paint throughout the film.<br /><br />Yes, this film would have been better made if the real opera singers had made this movie. Then, the singing and the actual facial gestures of the real artists would have been apparent. I discount the comments by others about whether the real opera singers are older and heavier in weight.<br /><br />As beautiful as Ms. Loren was at age 19 and still is today, the film would have been better received as though it were being performed on the stage. After all, we don't see beautiful young people on stage with ""old opera singers"" back stage singing from behind the curtain! Do not discount the success of using heavy-weight opera singers. One only has to refer to the most artistically produced television commercial for the J. G. Wentworth Company with the opera singers on stage singing so professionally the praises of the company's product. This is one of the best and entertaining TV commercials produced to date.<br /><br />The quality of the movie print also makes this production of a somewhat lesser quality. The color ink has faded much and that can not be helped.<br /><br />To improve this film on DVD the production company should add English language subtitles so that we, who do not speak Italian, can know what the lyrics are saying. It would help the story and teach it more than the narrator giving 30 seconds of introduction to the scenes.<br /><br />Watch this film not because of the story of Aida nor the fact that this is an opera. Aside from Ms. Sofia Loren none of her co-actors are known nor remembered by this writer. Instead, watch this movie if you are a fan of Ms. Loren and wish to see her at age 19 -- no matter what the production is.<br /><br />Larry from Illinois",0
